content,score
Pencairan lama sampai 3 minggu kga sesuai iklan yg di berikan,1
Sangat cocok bagi pemula yang menginginkan investasi.. Gunakan kode referral mantapjaya untuk mendapatkan cashback 50.000 👍,5
"Dengan mengisi kode referral ""MAJUO"" kamu akan mendapatkan cashback sebesar Rp.25000 secara cuma-cuma yang bisa ditarik dan bisa disimpan untuk investasi",5
Mau komplen pak .. Nabung kok untung ya!! Gimana ini!! (Dp25k) untuk referral dari saya,5
"Keren banget ini aplikasi, yuk pake bibit join langsung dapet Rp 25.000. Pake kode referal ""singsalamet"" insyaallah berlah",5
Baru coba Dapet Info dari YouTube semoga Lancar terus yaaa 😊👍,5
"Aman dan terpercaya sejauh ini, semangat meningkatkan kualitas dan kuantitas nya dan terima kasih🙏🏻",5
"Aplikasi untuk pemula, masukin kode referral ""kuyreksadanaa"" untuk dapat cashback 25.000",5
"Bisa dipercaya Karena dibawah pengawasan OJK, tidak seperti aplikasi yang lain, Cocok buat pemula gunakan kode referal = ( pastekode ) Supaya kalian mendapatkan Bonus 25K.",5
"saya kasih bintang 5 mau coba dulu,, saya akan review 1bulan ini. nanti saya ulas lg dibulan depan",5
"cocok banget buat mahasiswa yang ingin belajar investasi, silahkan kalian yang ingin bergabung 🙏🙏🙏",5
Kenapa punya saya gk bs di buka padahal bru di update,1
Saya habis jual saham.tetapi cuman setengah saja yang masuk di atm saya sisanya ga tau kemana.betul sih uang nya tidak seberapa tetapi bagi saya itu sangat berharga,1
"Min ini kenapa setelah update ko aplikasi eror,ngebug pula🙂",4
Masukkan kode reffeal: alyafi Untuk dapt cashback 25rb saat investasi.. jangan lupa ya🥰,5
"Penjualan tidak sesuai NAV yang berlaku dihari itu, triknya hanya menunggu harga penjualan jual turun dulu baru proses penjualan diacc oleh manajer investasi",1
Gimana ini mau ganti rekening aja susahnya minta ampun penolakan terus,2
Yuk gunakan kode nandia1 maka kamu akan mendapatkan cashback dengan nilai 50.000. Buruan yuk guys download dan segera gunakan cashbacknya 🥰 Terimakasih🙏,5
Saya barumulai pake bibit Min tolng di perbaikin lagi apk nya karna saya pas buka apk nya mentok di logo bibit,5
"""CVELASHOP"" pake kode ini untuk mendapatkan cashback 25ribu ya , ayo berinvestasi semasa muda semoga kalian punya tabungan masa depan , semangat semua ya sukses terus Jangan lupa CVELASHOP KODE YA",5
mudah n berguna buat kaum mundang mending kaya saya,5
hati2 ngasih informasi pribadi.. atm aku ada yg bobol sampai sekarany gk bisa di buka,1
sempat panik karena hp hilang... Alhamdulillah tim bibit banyak yg batu,5
Wahh mantap dapet cashback Rp. 50.000 sekali daftar... Masukin kode referal (profitbibitmu) dapat 50000 modal pertama,5
Kode refferal : Suniati1 dapatkan cashback 50.000 untuk saldo pertama anda.. lumayan tambah2 saldo investasi,5
Bagus sii tapi sayang proses jualnya lama pencairany,3
"Ayo Download Guys... Mantap Guys bisa buat Masa Depan 🥰 Apalagi dapat Cashback, Masukkan ""andrew38"" saat akan registrasi bersama no. Handphone, nanti teman² dapat CashBack Rp 50.000 👍🏻 Mantullll",5
klau aplikasi ini betul bisa menghasilkn uang akan saya beri bintang 5 ok.,1
Mudah digunakan pembelian juga penjualannya ok...mantap...pilihan invest syariah nya mohon diperbanyak,5
Penarikan nya lama sampai 10 hari belum masuk dari tanggal 27-4-2022 sampai 7-5-2022 belum juga masuk uang nya ke rek saya,1
Untuk Pembayaran Harap untuk Menambahkan Aplikasi DANA,4
"Cara daftar nya gimana min, tolong di bantu min masih pemula nih min",1
"Masukan referal ""reksadanadualima"" (tanpa tanda petik) langsung dapet gratis 25rb, belum apa apa udah cuan",5
"Coba dulu aja. Btw jangan lupa pakai kode ""optimissukses"" Agar dapat cashback 25k dengan berinvestasi 100k",4
Bagus nih aplikasi untuk yang mau unduh bisa masukan kode referral ( godvayi ),5
"Tolong untuk infestasi segera gunakan aplikasi dana, karena yang lain merepotkan.",3
Tolong jawab kenapa email saya tidak terverifikasi sampe sekarang?,4
"Nyesel pakek bibit, jujur saya investasi 3 bulan dapet 3 juta kemudian saya butuh duit cuman bisa di tarik 2 juta doangs yang 1 juta gak bisa di tarik, pdhl saya butuh bangett uang nya",1
"Ga rekomen,udah rugi ½ juta lebih,nanti kalo udah profit baru saya kasih bintang 5",1
Saldo saya ga masuk² ke rekning kenapa ya padahal udh 1 minggu lebih,1
"Untung gak untung rugi iya, padahal modal udh lumayan gede. Untung 1 rb pun tidak Tidak worth it",1
"Buat belajar invest cocok buat pemula kayak aku. Buat yg baru gabung juga bisa pakai kode referral ku ""bibitay"" biar bisa dapat cashback senilai Rp 25.000",5
"Gunakan kode reffeal : ayoinvestasisaham untuk cashback 50.000. seru bangett bisa pake gopay, jadi gapake upload bukti transferan. enak deh pokonyaa",5
Tolong di beri pencerahan kenapa uang saham yang sudah terjual tidak kembali ke dompet? Sudah 3 hari lalu terjual tapi saldo bank jago saya kosong dan RDN wallet,5
"Udah 8 hari belom masuk juga dana nya, saya butuh darurat aja harus nunggu selama ini",1
"Recommend bngt buat invest reksadana bagi pemula. Oh iya, jngn lupa gunakan ""cashback25kdafa"" supaya dapet cashback 25k. Jngn lupa rutin invest, dan perbanyak reff supaya terus dapet cashbacknya :)",5
Bintang 3 dulu baru pake 2 minggu soalnya . Nanti klo udah kersasa manfaatnya baru di tambah lg bintangnya..,3
Beli reksadana syariah kemudian pembayaran melalui bri briva. Transfer sukses tetapi sampai saat ini dana nya belum masuk padahal sudah 5 hari.,1
Sangat bagus sekali Jangan lupa masukin kode referral biar dapat 25k kodenya nidar 😁😁😁😁😁😁,5
"Bibit keren sekali, mudah dalam berinvestasi. Gunakan Kode ""investasiuang"" dapatkan cashback 50rb yang sangat menguntungkan.",5
Masukan KODE REFFERAL (bangjekson) untuk melengkapi pendaftaran. Salam Cuan 🫰,5
"Sangat bagus Kode refersal "" tirtana "" agar dapat cashback",5
"Ga rekomend lah, coba coba mau di jual lagi dananya ga masuk masuk😶",1
Wih mantap nih. Aplikasinya akan mengarahkan kita ke investasi yang sesuai dengan profil resiko kita.,4
Gimana sih caranya bertransaksi. Gue udh invest rp. 100.000 tp gtau cara gunainnya,4
sangat cocok untuk pemula ataupun senior,4
Apk bibit reksa dana sgt bgz dan cocok untk kta yg ingin berinfestasi.,5
"Untuk masa depan yang lebih baik ayo berinvestasi mulai sekarang dan dapatkan cashback dengan menggunakan kode refferal ini ""bantuindong""",5
saya hanya ingin menabung kenapa di persulit saat verifikasi aneh sekali,1
sangat bermanfaat sekali dengan aplikasi bibit ini. terimakasih,5
"Tolong untuk SBN ga usah pakek akun Stockbit lah, ribet banget caranya, kasian yang ga punya rekening BCA",4
Mantap skrang saya semakin kaya setelah memakai BIBIT buat investasi Reksadana Pertahun untung 300jta,5
apk untuk belajar berinvestasi menurut saya lumayan ok,5
"maff sudah 2 hari bibit gk bisa ke buka,apa lagi ada pmbaruan",1
Sangat bermanfaat. Belajar mengenai reksa dana dll. Yuk masukin kode BITBERKAH dan dapatin 25K lansung.,5
Bibit sangat membantu bagi sy yg masih pemula dlm masalah investasi reksadana,5
Saya suka aplikasi nya. Sayang belum bisa depo menggunakan bang syariah Indonesia atau Alfamart atau Indomaret,4
"Keren pokoknya, yg penting sabar dan tekun.. saran ditambah dong kerjasamanya dengan bank syariah supaya lebih berkah 🥰",5
Bagus buat pemula. Ayo mulai belajar invest dari receh2 dulu. 100ribu perbulan dibibit bisa nambah. 100ribu perbulan dibank bisa berkurang. 100ribu perbulan didompet jelas lenyap. 25ribu buat kamu pake referral : suksesbuatmu Semangat guys,4
penjualan lama bngt lebih dari 3 hari dana belum masuk ke rekening,2
RATA RATA KOMENTAR MASALAH DARI JARINGAN DAN SEBAIKNYA PUNYA AKUN DEMO BIAR PELATIHAN BISA LANGSUNG SAMA DENGAN APPLIKASI YANG LAIN...,4
"Rusak, kadang ngestuck loading",1
Cuma daftar verfikasi memasukan code PROMO15K udah dapat modal gratis,4
Aplikasi yang mantap Untuk investasi jangka panjang,5
Kenapa top up lewat link aja gagal terus ya?,5
untuk pemula recommend banget pakai aplikasi bibit untuk memulai berinvestasi 👊👊👊,5
"maaf saya kasi bintang 3 dulu ya, saya baru pemula. Kalau bagus saya tambahin bintangnya.🙏🙏",3
"Aplikasi apa ini mending jangan ada yg pake apk ini buang""wktu sja Udh di tf blum""msuk",1
Pengen investasi besar aman tidak ya jadi ragu ragu mau kirim banyak2,2
Buat awal pembelian reksadana pakai reff => lisda4 biar dapet casback 25rb 😍😍,5
mungkin bisa d tambahkan fitur2 saldo gratis yg bisa d claim per hari atw mungkin d tambahkan PTC biar mkin smngat biar receh.. 😁😁😁,5
"min.... mohon ditambah info bank Kustodian di manajer investasi... kan yg tertera baru return, aum, .. jadi biar gak buka satu satu buat liat bank Kustodian nya.. pas ngliat MI langsung tau bank Kustodian nya.. jadi gak buka buka",5
Simpel dan InsyaAllah terjamin. Ada email konfirmasi setiap transaksi dari emiten,5
"yg mau gabung bisa pakai kode referal ini ya ,lumayan lo ""ayeaye""",5
"Baguss, berinvestasi lebih mudah di bibit. Jangan lupa masukin kode referal (investcefat) biar dapet cashback 25.000 secara gratiss.",5
Appnya bermanfaat terima kasih bibit Buat kalian dapet tambahan cash back bisa pake kode referal : jacob Yaa Thank you bibit,5
"Saya sudah verifikasi akun saya dah hasil di tolak 10kali, muka saya di KTP sama tapi kenapa di tolak??",1
"baru daftar sudah dapat gratis Reksadana pakai kode ini : (BIBITSHARE) Yuk daftar sekarang, sebelum kode (BIBITSHARE) masa berlaku hingga 30 April 2020",5
"Kode referral : yosidwiputra Mantap, Aplikasi investasi reksadana yang mudah dipahami bagi pemula masukin kode referal : yosidwiputra bisa dapat cashback 25K",5
"Mantap, bikin semangat utk selalu berinvestasi 😍😍😍",5
Bibit adalah pengalaman investasi saya yg terbaik pokoknya mantap awalnya saya ini konsumtif tapi sejak ada bibit jadi gemar nabung pokok poll kaya moveon dari mantan terus dapat pacar idaman oh ga jgn lupa masukkin kode(andyliawhoki) pas daftar ya pokok nya nanti kalian untung deh,5
Sudah Di Install Kuota kenceng tidak bisa hadu register bang jago apa itu Gajelas mempersulit,1
semoga seterusnya semakin berkembang,4
Jangan mau investasi disini depo seceptat kilat penarikan sudah 3 hari gada kabar lebih baik inves di apk ajaib depo cepat penarikan gada 5 menit landing di atm,1
aplikasi sangat baik untuk menabung,5
"Investasi mudah dan keren dengan BIBIT, masa depan itu apa yang kita persiapkan hari ini. Enggak ada salahnya kita untuk berinvestasi.👍👍👍",5
"Sejauh ini tidak ada kendala,Saya jual reksadana masuk ke rekening saya hanya 3 hari",5
"Ngeri masa harus menunggu verifikasi manajer investasi, bisa di atur dong cara nya jadi was was",2
Mau bikin bang jago nya nggak bisa dongg selalu gagal padahal udah bener gimana nih min?,3
"Sejauh ini sangat mudah berinvestasi dibibit, mantap",5
"Sejauh ini lumayan berfungsi dg baik, klo boleh ngasih saran tambahin dong produk Reksadana Syariahnya terutama RD sahamnya,",5
Kenapa selalu gagal masukin kode otp padahal udah bener,3
"Waduuh, kok skarang udah nggk gratis lagi ada biaya 4.600😐",4
"good , jangan lupa masukin kode ""cuans"" tanpa kutip untuk cashback 50k",5
Baru masuk uda dapet cuan yg lumayan banget,5
"Semoga bibit selalu ada sampe goals investasi nya pada terkabul semua, amin",5
"Pakai kode referral kharisma buat bisa dapetin cashback 50rb ya, lumayan banget loh",5
"Tolong Untuk Bisa Investasi di bawah umur dong , Karna kita juga pengen investasi di umur muda....",1
"Gw ksi bntang 4 dlu.. Yg mau join, ayoo gunain kode refederal aku, lngsung dpat cashback 25k.. Ayooo buruuun!!!!!",4
"Awalnya nyaman sekali ya, sekarang sudah gak lagi",1
"Kenapa aplikasi bibit ga bisa dibuka ya, saya kasih bintang 3 dulu",3
"Hai min tanya, di aplikasiku kok tidak ada reksadana yg jenis syariah di opsi ""Pilih reksadana sendiri"" ya? Terima kasih.",3
"Very easy loh, anak muda mulai berinvestasi Kode refferal : (syafarina) kamu dan aku bisa dpt cash cashback 25 rb loh 👍",5
"Yang baru install bisa pakai teferal berikut,,, dreamprayaction happy invest",5
"Saya sangat bangga dgn aplikasi ini, Dan teruslah bersikap jujur dan jangan pernah menyerah",5
"bibit cara pintar untuk menabung saham atau lainnya untuk masadepan, sisain sedikit uang untuk masadepan yaa 😗",5
"Bibit keren. Sangat cocok untuk investor pemula👍gunakan kode referral ""mulaiinvestyok"" untuk mendapatkan cashback 25rb 😊",5
"Pas mau Daftar Bank Jago Lama banget Malah Ga bisa,udh nunggu 20 menit ga nongol adminnya Buang buang waktu aj",1
tidak bisa di tarik semua harus berkala..,3
yg masih bingung cari kode buat daftar dan login yo pke kode ini saja dan dapatkan keuntungan kode: hikmah,5
aplikasi yg membantu kita untuk berinvestasi dng mudah,5
"Pencairan dr tanggal 8 sampe sekarang tgl 19 blm juga cair, sangat kecewa",1
Sangat gk nyaman daftar gagal terus alasan nya akun bank udah ganti alasan nya bank digital hadehhh padahal kan dari jado caseback nya 100k jadi bingung sama bibit otw uninstall,1
"Masi proses belajar , semoga aja bisa jangka waktu yg panjang nyaaa",4
App terpercaya dan diawasi OJK. Yuk pake kode: cosag untuk mendapatkan bonus cashback yang melimpah😍,5
Mudah dipahami dan lengkap,5
Yang baru download aplikasi investasi bibit masukkan kode referral ini saat pendaftaran: *semangatyukkk* biar dapet cashback 25k😁,5
masukan referal triyono7...mulai investasi sekarang dan nikmati keuntungan dimasa depan,4
Tolong dong penjualan nya di percepat ini udah 2 hari belum juga di proses oleh pihak manager nya,1
"sudah 2 thn sy pkai BIBIT dari 0 buta investasi - paham dan dapat banyak CUAN, saatnya Duit Cari Duit, uang kamu ga bakal hilang tp malah dpt Cuan, jdi ga perlu takut karna sudah di awasi OJK, coba aja dulu dg 10rb aja sudah bisa. 6 bulan pertama aku sudah cuan 800rb, sangat mudah dan sederhana bagi pemula. bila review sy bermanfaat mohon masukkan kode referal sy anda pasti dpt 25rb ""bibitokesipp"" dobel P ya. trims",5
"Apk terbaik menurut saya, terimakasih telah menciptakan platform terbaik ini",5
"Bismillah baru belajar masih pemula, mudahan cuan, kode referal saya (mirzani)",5
Pokok nya jangan dipakai . Untuk penarikan lama. Nunggu down dulu baru dikeluarkan,1
"Assalamualaikum warahmatullahi wabarakatuh,, yuk mari gunakan dan masukan kode referral = (raihimpianpastibisa) dan dapatkan senilai 25rb yang bisa digunakan untuk investasi reksadana di bibit. raih impian kalian dan yakin pasti bisa aamiin.. semangat untuk kalian semua semoga bisa sukses bareng"" aamiin",5
Kalo bisa di bagian metode pembelian di tambahkan OVO dan DANA juga. Trimakasih,5
Aplikasi nya gak enak lodimg nya lama 😒😒😒,3
sangat membantu bagi pemula dan yang mau belajar investasi reksadana,5
"Luar biasa, niat dana saya titipkan manajer investasi terpercaya malah berbulan-bulan dana semakin turun dan boncos.",1
apl bibit pilihan yang bagus buat investasi bagi pemula dan modal yang kecil,5
Bagus sich dari tidak ngerti sama sekali menjadi mulai paham,4
Kenapa ada bank jago nempel di app ini dan harus daftar pula merepotkan,3
Keren dn muda bwt dipahami bagi pemula spt saya.,5
"Kereeennn, sangat membantu bagi pemula untuk membeli RD yang tepat",5
Pengalaman pertama menabung semoga hasilnya gak mengwcewakan,5
"pemula, belajar dr 100rb... semoga terus tambah modalnya",5
"Fitur anyar ""Performa Potofolio"" sangat membantu historical invest saya di bibit, dgn 1klix"" saja...",5
bagus membantu utk pemula dan pro,5
"Sangat membantu, bagi pemula seperti saya dalam berinvestasi....",5
Alhamdulillah dah cuan. Yang mau d ajarin bisa pm ke telegram @firnaaa Pake kode referal 'manisku' buat dapetin voucher 25k 😊,5
"Bagus... Penarikan mudah tp agak lama, thankyou",5
Saya pemula dan masih nyubi namun bisa langsung faham dan ngerti,5
"Bagus banget buat kmu yg fashionya rebahan dan buta tentang saham dll, biarkan dia bekerja hasilnya jalan terus , yg butuh kode referal ni ( 25kdariranoe ) silahkan di pke mumpung belum limit , dapt cashback 25 ribu",5
Kak tolong ko saya mau daftar erro teruss,1
Knp sekarang ada tagihan bea materai nih? Bukannya bibit gratisssss.... Di atas 10jt kan kena nya? Knp trx harian di bawah 10jt masih dikenakan biaya bea materai hhmmm,1
Keren banget jadi bisa investasi dengan mudah di bibit,5
"Mulai ada biaya transaksi, padahal awal nya gak ada",1
"3 bintang dulu yaa.., sekedar saran niih min.. Tolong tambahin metode depo ny.. Via dana/ovo",3
Varifikasi KSEI nya kok lama banget ya min. Padahal dari hari Sabtu sampai Senin ini belum ter verifikasi.,3
Gak tu sistem kerjanya...buta sama sekali tentang aplikasi ini,1
Joss tenan..! Jadi bisa belajar dan nabung investasi maju terus bersama Bibit,5
"Baru nyoba, masih agak bingung tapi sejauh ini okey aplikasinya",5
"Yaelah mau topup duit sendiri aja sekarang ada biayanya hadehhh mending ane tarik semua aja dananya di bibit, maaf ane kasih bintang 1 skrg",1
Masa ngambil duit di notif keterangan nya udah selesai tapi dicek di ATM gaada yang masuk,1
"Sejauh ini bagus. Bahkan setor Rp10.000 aja bisa dan dapat bagi hasil pula (preferensi saya pake syariah), kalo di bank mana bisa. Mantab lah bibit.. semoga terus berkembang.",5
